(0,8000000.0)
(0,8000000.006770179)
(80.0,8009503.1151740635)
(160.0,8036820.537184173)
(240.0,8081637.957230051)
(320.0,8143450.742887783)
(400.0,8221584.734593622)
(480.0,8315222.521152553)
(560.0,8423433.025919275)
(640.0,8545202.216710066)
(720.0,8679462.992606)
(800.0,8825122.710057471)
(880.0,8981087.295531595)
(960.0,9146281.3700701)
(1040.0,9319664.224373354)
(1120.0,9500241.800645625)
(1200.0,9687075.052303413)
(1280.0,9879285.174095392)
(1360.0,10076056.241396887)
(1440.0,10276635.78928137)
(1520.0,10480333.818914551)
(1600.0,10686520.656860754)
(1680.0,10894624.023853708)
(1760.0,11104125.601460254)
(1840.0,11314557.32259557)
(1920.0,11525497.557466688)
(2000.0,11736567.320950184)
(2080.0,11947426.590446822)
(2160.0,12157770.794049753)
(2240.0,12367327.506369378)
(2320.0,12575853.37242915)
(2400.0,12783131.267646164)
(2480.0,12988967.69306437)
(2560.0,13193190.39893813)
(2640.0,13395646.225773623)
(2720.0,13596199.149540778)
(2800.0,13794728.516478159)
(2880.0,13991127.452484636)
(2960.0,14185301.432193497)
(3040.0,14377166.993334888)
(3120.0,14566650.58273184)
(3200.0,14753687.521162672)
(3280.0,14938221.075276023)
(3360.0,15120201.625721077)
(3440.0,15299585.921610279)
(3520.0,15476336.412354834)
(3600.0,15650420.648773931)
(3680.0,15821810.746196691)
(3760.0,15990482.903003994)
(3840.0,16156416.968748739)
(3920.0,16319596.056603715)
(4000.0,16480006.19544402)
(4080.0,16637636.017375084)
(4160.0,16792476.476967435)
(4240.0,16944520.598861225)
(4320.0,17093763.25076303)
(4400.0,17240200.939186696)
(4480.0,17383831.625567473)
(4560.0,17524654.56063659)
(4640.0,17662670.135182224)
(4720.0,17797879.745500445)
(4800.0,17930285.672047887)
(4880.0,18059890.969950613)
(4960.0,18186699.370167527)
(5040.0,18310715.19024016)
(5120.0,18431943.25366905)
(5200.0,18550388.81705614)
(5280.0,18666057.504245743)
(5360.0,18778955.24677442)
(5440.0,18889088.23000906)
(5520.0,18996462.84442102)
(5600.0,19101085.64149502)
(5680.0,19202963.29382594)
(5760.0,19302102.558999285)
(5840.0,19398510.24689563)
(5920.0,19492193.190085407)
(6000.0,19583158.217032645)
(6080.0,19671412.127823424)
(6160.0,19756961.672198847)
(6240.0,19839813.529663607)
(6320.0,19919974.29147897)
(6400.0,19997450.44436719)
(6480.0,20072248.355760828)
(6560.0,20144374.260457247)
(6640.0,20213834.248548962)
(6720.0,20280634.254508115)
(6800.0,20344780.04731742)
(6880.0,20406277.221557863)
(6960.0,20465131.189354364)
(7040.0,20521347.17310664)
(7120.0,20574930.198936544)
(7200.0,20625885.090776138)
(7280.0,20674216.46504304)
(7360.0,20719928.72585141)
(7440.0,20763026.060707193)
(7520.0,20803512.436641138)
(7600.0,20841391.596745983)
(7680.0,20876667.057073165)
(7760.0,20909342.10386665)
(7840.0,20939419.7910983)
(7920.0,20966902.93827503)
(8000.0,20991794.12850679)
(8080.0,21014095.70680006)
(8160.0,21033809.778567046)
(8240.0,21050938.20833456)
(8320.0,21065482.618629053)
(8400.0,21077444.389038295)
(8480.0,21086824.6554299)
(8560.0,21093624.30931992)
(8640.0,21097843.997387115)
(8720.0,21099484.121122666)
(8800.0,21098544.8366181)
(8880.0,21095026.054478057)
(8960.0,21088927.43987205)
(9040.0,21080248.412711147)
(9120.0,21068988.14795952)
(9200.0,21055145.57608417)
(9280.0,21038719.383647367)
(9360.0,21019708.014041748)
(9440.0,20998109.668392196)
(9520.0,20973922.306615297)
(9600.0,20947143.64866357)
(9680.0,20917771.17596255)
(9760.0,20885802.13305201)
(9840.0,20851233.529460385)
(9920.0,20814062.141821187)
(10000.0,20774284.516260456)
(10080.0,20731896.97108261)
(10160.0,20686895.5997739)
(10240.0,20639276.274367847)
(10320.0,20589034.649196494)
(10400.0,20536166.165072937)
(10480.0,20480666.053943675)
(10560.0,20422529.34406506)
(10640.0,20361750.865744404)
(10720.0,20298325.257718273)
(10800.0,20232246.974217396)
(10880.0,20163510.292799547)
(10960.0,20092109.32302308)
(11040.0,20018038.016043905)
(11120.0,19941290.17523684)
(11200.0,19861859.467942666)
(11280.0,19779739.438452903)
(11360.0,19694923.52236441)
(11440.0,19607405.062441826)
(11520.0,19517177.32614214)
(11600.0,19424233.524975505)
(11680.0,19328566.835887946)
(11760.0,19230170.42488375)
(11840.0,19129037.47311072)
(11920.0,19025161.205674957)
(12000.0,18918534.923465807)
(12080.0,18809152.038310174)
(12160.0,18697006.11180966)
(12240.0,18582090.898252305)
(12320.0,18464400.392030206)
(12400.0,18343928.880055968)
(12480.0,18220670.99970649)
(12560.0,18094621.80290426)
(12640.0,17965776.827000733)
(12720.0,17834132.173208576)
(12800.0,17699684.593417253)
(12880.0,17562431.58632385)
(12960.0,17422371.50391632)
(13040.0,17279503.669475198)
(13120.0,17133828.508390326)
(13200.0,16985347.693252694)
(13280.0,16834064.30485039)
(13360.0,16679983.010891825)
(13440.0,16523110.264510253)
(13520.0,16363454.524833873)
(13600.0,16201026.502203222)
(13680.0,16035839.430914842)
(13760.0,15867909.372725142)
(13840.0,15697255.55474296)
(13920.0,15523900.745771015)
(14000.0,15347871.675645618)
(14080.0,15169199.502671076)
(14160.0,14987920.334838063)
(14240.0,14804075.811179472)
(14320.0,14617713.750349682)
(14400.0,14428888.874287758)
(14480.0,14237663.615694357)
(14560.0,14044109.01894137)
(14640.0,13848305.74499564)
(14720.0,13650345.191902202)
(14800.0,13450330.743341345)
(14880.0,13248379.15868264)
(14960.0,13044622.118747165)
(15040.0,12839207.94207884)
(15120.0,12632303.486746892)
(15200.0,12424096.252442366)
(15280.0,12214796.696609711)
(15360.0,12004640.776285747)
(15440.0,11793892.723819982)
(15520.0,11582848.059195798)
(15600.0,11371836.833666753)
(15680.0,11161227.088059206)
(15760.0,10951428.49350708)
(15840.0,10742896.121510051)
(15920.0,10536134.262932813)
(16000.0,10331700.180806989)
(16080.0,10130207.638613483)
(16160.0,9932329.993725298)
(16240.0,9738802.585246084)
(16320.0,9550424.078544943)
(16400.0,9368056.359355528)
(16480.0,9192622.505429285)
(16560.0,9025102.31412942)
(16640.0,8866524.844906455)
(16720.0,8717957.464974679)
(16800.0,8580490.985506646)
(16880.0,8455220.66372473)
(16960.0,8343223.135838823)
(17040.0,8245529.7349857865)
(17120.0,8163097.113421299)
(17200.0,8096776.5785033135)
(17280.0,8047283.990906283)
(17360.0,8015172.368680046)
(17440.0,8000809.403948107)
(17520.0,8004361.871812641)
(17600.0,8025788.388540676)
(17680.0,8064841.218484497)
(17760.0,8121076.953889058)
(17840.0,8193875.046303519)
(17920.0,8282462.492575967)
(18000.0,8385942.569376613)
(18080.0,8503325.402029263)
(18160.0,8633558.317774128)
(18240.0,8775554.297024885)
(18320.0,8928217.305966783)
(18400.0,9090463.7819781)
(18480.0,9261239.982893242)
(18560.0,9439535.262320345)
(18640.0,9624391.581834167)
(18720.0,9814909.72160472)
(18800.0,10010252.719937755)
(18880.0,10209647.079806173)
(18960.0,10412382.247023325)
(19040.0,10617808.807497192)
(19120.0,10825335.78327031)
(19200.0,11034427.337941026)
(19280.0,11244599.137360264)
(19360.0,11455414.554263808)
(19440.0,11666480.857005192)
(19520.0,11877445.482797092)
(19600.0,12087992.464196503)
(19680.0,12297839.052973906)
(19760.0,12506732.56685173)
(19840.0,12714447.470803834)
(19920.0,12920782.694680097)
(20000.0,13125559.182005912)
(20080.0,13328617.660191085)
(20160.0,13529816.61951043)
(20240.0,13729030.48660551)
(20320.0,13926147.97756545)
(20400.0,14121070.615599021)
(20480.0,14313711.39870323)
(20560.0,14503993.60340684)
(20640.0,14691849.711518314)
(20720.0,14877220.447737118)
(20800.0,15060053.916976226)
(20880.0,15240304.831192445)
(20960.0,15417933.81646657)
(21040.0,15592906.791954828)
(21120.0,15765194.413163263)
(21200.0,15934771.572763529)
(21280.0,16101616.952858338)
(21360.0,16265712.623256765)
(21440.0,16427043.680881292)
(21520.0,16585597.925961593)
(21600.0,16741365.571128782)
(21680.0,16894338.979944393)
(21760.0,17044512.431776024)
(21840.0,17191881.910260256)
(21920.0,17336444.91289582)
(22000.0,17478200.27957544)
(22080.0,17617148.038101383)
(22160.0,17753289.264929436)
(22240.0,17886625.959598746)
(22320.0,18017160.931438856)
(22400.0,18144897.69732211)
(22480.0,18269840.389340527)
(22560.0,18391993.671417423)
(22640.0,18511362.663959786)
(22720.0,18627952.875757195)
(22800.0,18741770.14240663)
(22880.0,18852820.57062711)
(22960.0,18961110.48788522)
(23040.0,19066646.396818224)
(23120.0,19169434.933985803)
(23200.0,19269482.832536303)
(23280.0,19366796.888412513)
(23360.0,19461383.929756515)
(23440.0,19553250.789205134)
(23520.0,19642404.278813787)
(23600.0,19728851.167346157)
(23680.0,19812598.159717854)
(23760.0,19893651.878383733)
(23840.0,19972018.846490335)
(23920.0,20047705.47263078)
(24000.0,20120718.037049297)
(24080.0,20191062.679157045)
(24160.0,20258745.386250574)
(24240.0,20323771.983304385)
(24320.0,20386148.1237481)
(24400.0,20445879.281141642)
(24480.0,20502970.74165183)
(24560.0,20557427.597267892)
(24640.0,20609254.73968461)
(24720.0,20658456.854789082)
(24800.0,20705038.417699408)
(24880.0,20749003.688304868)
(24960.0,20790356.707255874)
(25040.0,20829101.292374358)
(25120.0,20865241.03543174)
(25200.0,20898779.299276136)
(25280.0,20929719.215269946)
(25360.0,20958063.68100994)
(25440.0,20983815.358311474)
(25520.0,21006976.671427336)
(25600.0,21027549.80548929)
(25680.0,21045536.705150656)
(25760.0,21060939.07341637)
(25840.0,21073758.370645944)
(25920.0,21083995.81372041)
(26000.0,21091652.375363648)
(26080.0,21096728.783606756)
(26160.0,21099225.5213959)
(26240.0,21099142.8263318)
(26320.0,21096480.69054404)
(26400.0,21091238.860695038)
(26480.0,21083416.838115245)
(26560.0,21073013.879069787)
(26640.0,21060028.995162968)
(26720.0,21044460.953879368)
(26800.0,21026308.279274438)
(26880.0,21005569.25281741)
(26960.0,20982241.914398108)
(27040.0,20956324.06351049)
(27120.0,20927813.260618735)
(27200.0,20896706.828734864)
(27280.0,20863001.855208937)
(27360.0,20826695.193765767)
(27440.0,20787783.466796655)
(27520.0,20746263.0679476)
(27600.0,20702130.165008582)
(27680.0,20655380.70315909)
(27760.0,20606010.408585686)
(27840.0,20554014.792516146)
(27920.0,20499389.155712146)
(28000.0,20442128.593465496)
(28080.0,20382228.001145232)
(28160.0,20319682.08035753)
(28240.0,20254485.34577718)
(28320.0,20186632.13271432)
(28400.0,20116116.605500024)
(28480.0,20042932.766768306)
(28560.0,19967074.467725914)
(28640.0,19888535.419511605)
(28720.0,19807309.205758408)
(28800.0,19723389.29647802)
(28880.0,19636769.063405354)
(28960.0,19547441.796953194)
(29040.0,19455400.72494222)
(29120.0,19360639.03329184)
(29200.0,19263149.888875455)
(29280.0,19162926.46475472)
(29360.0,19059961.968063064)
(29440.0,18954249.67079477)
(29520.0,18845782.943817947)
(29600.0,18734555.294446)
(29680.0,18620560.407949824)
(29760.0,18503792.19343016)
(29840.0,18384244.83451451)
(29920.0,18261912.84540256)
(30000.0,18136791.13283996)
(30080.0,18008875.06466238)
(30160.0,17878160.545633186)
(30240.0,17744644.101377603)
(30320.0,17608322.971309796)
(30400.0,17469195.21155539)
(30480.0,17327259.80899165)
(30560.0,17182516.807653908)
(30640.0,17034967.448916085)
(30720.0,16884614.327012118)
(30800.0,16731461.561656691)
(30880.0,16575514.989739077)
(30960.0,16416782.378293462)
(31040.0,16255273.661229923)
(31120.0,16091001.202593794)
(31200.0,15923980.089474307)
(31280.0,15754228.458048588)
(31360.0,15581767.85667316)
(31440.0,15406623.650410535)
(31520.0,15228825.471890591)
(31600.0,15048407.723995611)
(31680.0,14865410.140498338)
(31760.0,14679878.411484348)
(31840.0,14491864.881156506)
(31920.0,14301429.326455992)
(32000.0,14108639.825819198)
(32080.0,13913573.728327233)
(32160.0,13716318.734470837)
(32240.0,13516974.100731831)
(32320.0,13315651.981105272)
(32400.0,13112478.919537125)
(32480.0,12907597.507905202)
(32560.0,12701168.224547127)
(32640.0,12493371.468249585)
(32720.0,12284409.80187933)
(32800.0,12074510.4181532)
(32880.0,11863927.837073553)
(32960.0,11652946.839807598)
(33040.0,11441885.636717776)
(33120.0,11231099.257083183)
(33200.0,11020983.133992752)
(33280.0,10811976.838885814)
(33360.0,10604567.895189516)
(33440.0,10399295.568355637)
(33520.0,10196754.489287795)
(33600.0,9997597.919080133)
(33680.0,9802540.405235551)
(33760.0,9612359.514411697)
(33840.0,9427896.257541358)
(33920.0,9250053.755772004)
(34000.0,9079793.639559563)
(34080.0,8918129.641889196)
(34160.0,8766117.857499486)
(34240.0,8624843.213552397)
(34320.0,8495401.853813073)
(34400.0,8378879.393598362)
(34480.0,8276325.360293209)
(34560.0,8188724.578368268)
(34640.0,8116966.7470771875)
(34720.0,8061815.924772133)
(34800.0,8023881.987165267)
(34880.0,8003596.275579516)
(34960.0,8001193.524026399)
(35040.0,8016701.726071355)
(35120.0,8049940.912326019)
(35200.0,8100530.957569009)
(35280.0,8167907.664451636)
(35360.0,8251345.62518833)
(35440.0,8349985.857953821)
(35520.0,8462866.006921558)
(35600.0,8588950.975136276)
(35680.0,8727162.166623486)
(35760.0,8876403.959022231)
(35840.0,9035586.51875071)
(35920.0,9203644.532167893)
(36000.0,9379551.809455128)
(36080.0,9562332.00086814)
(36160.0,9751065.846877795)
(36240.0,9944895.477627913)
(36320.0,10143026.302774606)
(36400.0,10344727.010860333)
(36480.0,10549328.14640252)
(36560.0,10756219.667414572)
(36640.0,10964847.816642597)
(36720.0,11174711.573171757)
(36800.0,11385358.891137322)
(36880.0,11596382.880818311)
(36960.0,11807418.044787984)
(37040.0,12018136.64753509)
(37120.0,12228245.270148713)
(37200.0,12437481.581155477)
(37280.0,12645611.3393118)
(37360.0,12852425.633030254)
(37440.0,13057738.353304543)
(37520.0,13261383.891680503)
(37600.0,13463215.051431233)
(37680.0,13663101.158097042)
(37760.0,13860926.354601564)
(37840.0,14056588.065909542)
(37920.0,14249995.618466128)
(38000.0,14441069.00024467)
(38080.0,14629737.748038659)
(38160.0,14815939.949544035)
(38240.0,14999621.348745974)
(38320.0,15180734.54409682)
(38400.0,15359238.269917786)
(38480.0,15535096.752359616)
(38560.0,15708279.132105201)
(38640.0,15878758.946782548)
(38720.0,16046513.66678211)
(38800.0,16211524.278816119)
(38880.0,16373774.912176218)
(38960.0,16533252.503162844)
(39040.0,16689946.493656993)
(39120.0,16843848.560235523)
(39200.0,16994952.370616917)
(39280.0,17143253.36457921)
(39360.0,17288748.55679146)
(39440.0,17431436.359285496)
(39520.0,17571316.421530914)
(39600.0,17708389.48630903)
(39680.0,17842657.259755578)
(39760.0,17974122.294137526)
(39840.0,18102787.88206643)
(39920.0,18228657.960995946)
(40000.0,18351737.02696878)
(40080.0,18472030.056693647)
(40160.0,18589542.43711911)
(40240.0,18704279.901766706)
(40320.0,18816248.473155357)
(40400.0,18925454.410725083)
(40480.0,19031904.163719848)
(40560.0,19135604.32854997)
(40640.0,19236561.610203363)
(40720.0,19334782.787312977)
(40800.0,19430274.680536803)
(40880.0,19523044.123924788)
(40960.0,19613097.93899638)
(41040.0,19700442.91127405)
(41120.0,19785085.769032925)
(41200.0,19867033.164063856)
(41280.0,19946291.654258158)
(41360.0,20022867.68785114)
(41440.0,20096767.58915506)
(41520.0,20167997.545659285)
(41600.0,20236563.596357014)
(41680.0,20302471.621197347)
(41760.0,20365727.331544887)
(41840.0,20426336.26156406)
(41920.0,20484303.760440238)
(42000.0,20539634.985356778)
(42080.0,20592334.895163834)
(42160.0,20642408.24467086)
(42240.0,20689859.57950862)
(42320.0,20734693.231507286)
(42400.0,20776913.31454222)
(42480.0,20816523.720807444)
(42560.0,20853528.117479224)
(42640.0,20887929.943727896)
(42720.0,20919732.40805543)
(42800.0,20948938.485925883)
(42880.0,20975550.917663045)
(42960.0,20999572.206594497)
(43040.0,21021004.617423054)
(43120.0,21039850.174798954)
(43200.0,21056110.662095364)
(43280.0,21069787.620351866)
(43360.0,21080882.3473885)
(43440.0,21089395.89707727)
(43520.0,21095329.07875943)
(43600.0,21098682.456806473)
(43680.0,21099456.350315362)
(43760.0,21097650.83293979)
(43840.0,21093265.73285139)
(43920.0,21086300.632828783)
(44000.0,21076754.87048302)
(44080.0,21064627.53861336)
(44160.0,21049917.485705122)
(44240.0,21032623.31656774)
(44320.0,21012743.393127993)
(44400.0,20990275.83537837)
(44480.0,20965218.52250269)
(44560.0,20937569.094180755)
(44640.0,20907324.952090997)
(44720.0,20874483.26163282)
(44800.0,20839040.95387281)
(44880.0,20800994.72775367)
(44960.0,20760341.05258059)
(45040.0,20717076.170805357)
(45120.0,20671196.1011518)
(45200.0,20622696.642105296)
(45280.0,20571573.375804305)
(45360.0,20517821.672375336)
(45440.0,20461436.6947582)
(45520.0,20402413.40406132)
(45600.0,20340746.565514926)
(45680.0,20276430.755069423)
(45760.0,20209460.36671159)
(45840.0,20139829.620569423)
(45920.0,20067532.571886126)
(46000.0,19992563.120952368)
(46080.0,19914915.024090175)
(46160.0,19834581.905803837)
(46240.0,19751557.272209972)
(46320.0,19665834.525882058)
(46400.0,19577406.982253194)
(46480.0,19486267.88773622)
(46560.0,19392410.439742852)
(46640.0,19295827.808792967)
(46720.0,19196513.16293714)
(46800.0,19094459.694729052)
(46880.0,18989660.651016567)
(46960.0,18882109.36584859)
(47040.0,18771799.29682488)
(47120.0,18658724.06525561)
(47200.0,18542877.50053521)
(47280.0,18424253.689183056)
(47360.0,18302847.029051237)
(47440.0,18178652.28926149)
(47520.0,18051664.676490903)
(47600.0,17921879.908302736)
(47680.0,17789294.294297945)
(47760.0,17653904.825949177)
(47840.0,17515709.276086137)
(47920.0,17374706.309111934)
(48000.0,17230895.603154007)
(48080.0,17084277.98550612)
(48160.0,16934855.582869254)
(48240.0,16782631.98808621)
(48320.0,16627612.445269134)
(48400.0,16469804.05544395)
(48480.0,16309216.005096544)
(48560.0,16145859.820296641)
(48640.0,15979749.649390237)
(48720.0,15810902.577629164)
(48800.0,15639338.977497514)
(48880.0,15465082.898961538)
(48960.0,15288162.504362876)
(49040.0,15108610.553249093)
(49120.0,14926464.94304322)
(49200.0,14741769.312149428)
(49280.0,14554573.712826403)
(49360.0,14364935.361981502)
(49440.0,14172919.478903856)
(49520.0,13978600.219878135)
(49600.0,13782061.720579026)
(49680.0,13583399.258121887)
(49760.0,13382720.54559806)
(49840.0,13180147.172800012)
(49920.0,12975816.207576288)
(50000.0,12769881.972729487)
(50080.0,12562518.013472142)
(50160.0,12353919.269944694)
(50240.0,12144304.467983548)
(50320.0,11933918.738815662)
(50400.0,11723036.474268945)
(50480.0,11511964.417853491)
(50560.0,11301044.983018853)
(50640.0,11090659.777233763)
(50720.0,10881233.293286541)
(50800.0,10673236.706302088)
(50880.0,10467191.685316017)
(50960.0,10263674.090732118)
(51040.0,10063317.38287236)
(51120.0,9866815.511871686)
(51200.0,9674924.996264925)
(51280.0,9488465.829236098)
(51360.0,9308320.782662043)
(51440.0,9135432.617919661)
(51520.0,8970798.67109497)
(51600.0,8815462.274941996)
(51680.0,8670500.53035343)
(51760.0,8537008.06705535)
(51840.0,8416076.65454916)
(51920.0,8308770.848503571)
(52000.0,8216100.276416328)
(52080.0,8138989.646959501)
(52160.0,8078248.05008256)
(52240.0,8034539.516172362)
(52320.0,8008357.02875096)
(52400.0,8000002.15511152)
(52480.0,8009572.130301381)
(52560.0,8036955.618479684)
(52640.0,8081837.563232438)
(52720.0,8143712.656268913)
(52800.0,8221906.151380916)
(52880.0,8315600.156459036)
(52960.0,8423863.227859644)
(53040.0,8545681.080649922)
(53120.0,8679986.469166782)
(53200.0,8825686.702021336)
(53280.0,8981687.740639256)
(53360.0,9146914.308391098)
(53440.0,9320325.850307591)
(53520.0,9500928.500603495)
(53600.0,9687783.429732237)
(53680.0,9880012.063818002)
(53760.0,10076798.715286877)
(53840.0,10277391.155192971)
(53920.0,10481099.614578145)
(54000.0,10687294.640204871)
(54080.0,10895404.160958333)
(54160.0,11104910.053093467)
(54240.0,11315344.430073373)
(54320.0,11526285.828381632)
(54400.0,11737355.415168941)
(54480.0,11948213.306648064)
(54560.0,12158555.05698027)
(54640.0,12368108.354923123)
(54720.0,12576629.94859957)
(54800.0,12783902.806362655)
(54880.0,12989733.512898933)
(54960.0,13193949.893643849)
(55040.0,13396398.856615344)
(55120.0,13596944.438356608)
(55200.0,13795466.039425194)
(55280.0,13991856.834406322)
(55360.0,14186022.341556748)
(55440.0,14377879.13768365)
(55520.0,14567353.704606943)
(55600.0,14754381.394444084)
(55680.0,14938905.501904085)
(55760.0,15120876.43275651)
(55840.0,15300250.958600324)
(55920.0,15476991.548972365)
(56000.0,15651065.77270173)
(56080.0,15822445.761229536)
(56160.0,15991107.727347156)
(56240.0,16157031.533491625)
(56320.0,16320200.30434838)
(56400.0,16480600.079074895)
(56480.0,16638219.498955281)
(56560.0,16793049.526743818)
(56640.0,16945083.194370683)
(56720.0,17094315.376029905)
(56800.0,17240742.583999697)
(56880.0,17384362.78482633)
(56960.0,17525175.233769342)
(57040.0,17663180.325612105)
(57120.0,17798379.460170865)
(57200.0,17930774.920992833)
(57280.0,18060369.76590525)
(57360.0,18187167.72821823)
(57440.0,18311173.127507824)
(57520.0,18432390.78902285)
(57600.0,18550825.970855318)
(57680.0,18666484.2981061)
(57760.0,18779371.703356314)
(57840.0,18889494.372826084)
(57920.0,18996858.69766778)
(58000.0,19101471.229890596)
(58080.0,19203338.642470684)
(58160.0,19302467.693248257)
(58240.0,19398865.192241997)
(58320.0,19492537.97205571)
(58400.0,19583492.861090392)
(58480.0,19671736.659283824)
(58560.0,19757276.116150327)
(58640.0,19840117.910898246)
(58720.0,19920268.63442688)
(58800.0,19997734.773039307)
(58880.0,20072522.693696395)
(58960.0,20144638.63067783)
(59040.0,20214088.673514724)
(59120.0,20280878.756077982)
(59200.0,20345014.646715663)
(59280.0,20406501.939341396)
(59360.0,20465346.04538344)
(59440.0,20521552.186522663)
(59520.0,20575125.38813625)
(59600.0,20626070.473388333)
(59680.0,20674392.057913624)
(59760.0,20720094.545025595)
(59840.0,20763182.121413328)
(59920.0,20803658.753277127)
(60000.0,20841528.182867352)
(60080.0,20876793.925382707)
(60160.0,20909459.26620417)
(60240.0,20939527.25843024)
(60320.0,20967000.720690012)
(60400.0,20991882.235206936)
(60480.0,21014174.146094847)
(60560.0,21033878.55786908)
(60640.0,21050997.334153958)
(60720.0,21065532.096570846)
(60800.0,21077484.223798502)
(60880.0,21086854.850793272)
(60960.0,21093644.86815739)
(61040.0,21097854.921654403)
(61120.0,21099485.411859524)
(61200.0,21098536.493947007)
(61280.0,21095008.077605415)
(61360.0,21088899.827087235)
(61440.0,21080211.161387727)
(61520.0,21068941.25455815)
(61600.0,21055089.036153246)
(61680.0,21038653.19182493)
(61760.0,21019632.16406105)
(61840.0,20998024.153080773)
(61920.0,20973827.117903348)
(62000.0,20947038.777587984)
(62080.0,20917656.61267068)
(62160.0,20885677.86681224)
(62240.0,20851099.54866641)
(62320.0,20813918.434000578)
(62400.0,20774131.06808515)
(62480.0,20731733.76837941)
(62560.0,20686722.627535615)
(62640.0,20639093.516767476)
(62720.0,20588842.08960075)
(62800.0,20535963.786060236)
(62880.0,20480453.83732151)
(62960.0,20422307.270889975)
(63040.0,20361518.916346055)
(63120.0,20298083.411723714)
(63200.0,20231995.210578226)
(63280.0,20163248.5898233)
(63360.0,20091837.658408143)
(63440.0,20017756.36691467)
(63520.0,19940998.51818856)
