t (s),X,Y,Z,a (m/s^2)
92500.0,10.773238613713236,-1.1536000994569644,-0.0,10.83482641381342
93700.0,10.93176678419342,1.753925858405384,-0.0,11.071575359486003
94900.0,10.327057083079337,4.7530885186724205,-0.0,11.368375366054497
96100.0,8.86952233976459,7.6451875922882,-0.0,11.709710494152302
97300.0,6.522422544277045,10.159190701171156,-0.0,12.07274415983607
98500.0,3.354359502723581,11.965578374037861,-0.0,12.426857748391367
99700.0,-0.4104119889419961,12.728796864309038,-0.0,12.73541156042909
100900.0,-4.37513640380896,12.19986497705895,-0.0,12.960652916053418
102100.0,-8.020166344539973,10.321757808941259,-0.0,13.071409735010663
103300.0,-10.823800352781717,7.292394822003302,-0.0,13.051194440236426
104500.0,-12.409074829214493,3.536126295927642,-0.0,12.903074335126325
105700.0,-12.641963276523489,-0.4138749634697225,-0.0,12.648736220285233
106900.0,-11.633492151166672,-4.062007761712008,-0.0,12.322258181334506
108100.0,-9.660367685252814,-7.054160967720507,-0.0,11.961767878235571
109300.0,-7.059378950201508,-9.207702395595904,-0.0,11.602440026494888
110500.0,-4.144809333684016,-10.482928282420453,-0.0,11.272587537338744
111700.0,-1.1673021196440314,-10.930550615448672,-0.0,10.992703534409122
112900.0,1.6923834263856323,-10.6426332670764,-0.0,10.776353952955798
114100.0,4.309902596747036,-9.719031969448674,-0.0,10.631784554655544
115300.0,6.596946919643987,-8.250295083535994,-0.0,10.563478481353501
116500.0,8.481376853638402,-6.31351593522565,-0.0,10.573279377647289
117700.0,9.891200649283979,-3.9773922052386217,-0.0,10.660933309925953
118900.0,10.74395531273482,-1.3140142063071238,-0.0,10.824010767567618
120100.0,10.943156784554638,1.5840711728318528,-0.0,11.057213115968286
121300.0,10.384695481456097,4.583233768388296,-0.0,11.351120297938413
122500.0,8.977215822032978,7.488596010464256,-0.0,11.690572018652484
123700.0,6.6796469839733295,10.03298393976326,-0.0,12.053151063769654
124900.0,3.553223838843312,11.889023706796435,-0.0,12.408637489655826
126100.0,-0.18735692962712439,12.71924042121877,-0.0,12.720620248708187
127300.0,-4.154274567737902,12.266879703732855,-0.0,12.951229086461522
128500.0,-7.832008179715051,10.461888185049611,-0.0,13.068720538889952
129700.0,-10.69498517401109,7.487808342326271,-0.0,13.055649414859758
130900.0,-12.354854110951958,3.7588521446764886,-0.0,12.913999750210836
132100.0,-12.663093784303694,-0.19397739850840245,-0.0,12.664579401669956
133300.0,-11.718611199124524,-3.8697146820166926,-0.0,12.341010499811686
134500.0,-9.791593927309371,-6.904979676581342,-0.0,11.981404590920178
135700.0,-7.217874864898153,-9.107971044648393,-0.0,11.621224295033723
136900.0,-4.314323804831645,-10.432286544463404,-0.0,11.289198042320331
138100.0,-1.3354537783190983,-10.924907838005533,-0.0,11.006227694489219
139300.0,1.534369797256705,-10.676520949624651,-0.0,10.78621297131239
140500.0,4.168178537300941,-9.78701911127232,-0.0,10.637643319985205
141700.0,6.476174970550818,-8.347573962802569,-0.0,10.565170765948285
142900.0,8.38573080012222,-6.4358775227578855,-0.0,10.570761587513864
144100.0,9.825108879658696,-4.120767685423523,-0.0,10.65427101280885
145300.0,10.712508501554508,-1.4736870752448459,-0.0,10.81339872526771
146500.0,10.952060575372702,1.4145066494819647,-0.0,11.043027660386517
147700.0,10.439573625662709,4.413029218001797,-0.0,11.333998604401271
148900.0,9.082039221575458,7.330793263464413,-0.0,11.671502315207336
150100.0,6.834216475071902,9.904521578277421,-0.0,12.033539068898529
151300.0,3.7501328738177064,11.80914217250642,-0.0,12.39029198290976
152500.0,0.03498993097908904,12.705544186146494,-0.0,12.705592365623529
153700.0,-3.932468196487965,12.329536313031017,-0.0,12.94147486999607
154900.0,-7.641220528239775,10.598251660190789,-0.0,13.065649215172193
156100.0,-10.562294206830188,7.6807838448079675,-0.0,13.059728151163853
157300.0,-12.296278128200665,3.9808420632276773,-0.0,12.924610606839527
158500.0,-12.680178996888065,0.026790474330287452,-0.0,12.68020729809399
159700.0,-11.800540297723456,-3.675381602336055,-0.0,12.3596594306229
160900.0,-9.920696445234153,-6.753130809338992,-0.0,12.001041358420737
162100.0,-7.375258932331465,-9.005403600555333,-0.0,11.640091852207611
163300.0,-4.4835486746595885,-10.378937412388808,-0.0,11.305951995666966
164500.0,-1.5039233284864826,-10.916830278930838,-0.0,11.019935059561242
165700.0,1.375607883716985,-10.708284197205982,-0.0,10.796279335858056
166900.0,4.025392545345485,-9.853174386903714,-0.0,10.64372259328748
168100.0,6.35408445906061,-8.443280332165173,-0.0,10.56708910156448
169300.0,8.28851807631417,-6.556905857908657,-0.0,10.568469441260811
170500.0,9.757178509284595,-4.263062978451671,-0.0,10.647827873340665
171700.0,10.678916144128273,-1.632596763615486,-0.0,10.802991354522655
172900.0,10.958495332264349,1.2452630640737032,-0.0,11.029020810842898
174100.0,10.491703062457983,4.242517280518778,-0.0,11.31701312300603
175300.0,9.183990701900253,7.171833654724681,-0.0,11.652505446625282
176500.0,6.98610638390329,9.773864829889499,-0.0,12.01391343901583
177700.0,3.9450319918749615,11.725989586670108,-0.0,12.371827237866391
178900.0,0.25654521880146824,12.687740279423911,-0.0,12.690333677543936
180100.0,-3.709814996991963,12.387826075308112,-0.0,12.931394440816893
181300.0,-7.447890245402689,10.73079332150059,-0.0,13.062197151181199
182500.0,-10.42577892842462,7.87123282211737,-0.0,13.063428814991896
183700.0,-12.23335211451415,4.201999127707352,-0.0,12.934902420464606
184900.0,-12.69318474711855,0.24834771724919807,-0.0,12.69561403056764
186100.0,-11.879223435493994,-3.479060451054907,-0.0,12.378199022979237
187300.0,-10.047615122552822,-6.598637092630658,-0.0,12.02067307313502
188500.0,-7.53147839940903,-8.9000010811268,-0.0,11.65903881650726
189700.0,-4.652442911837619,-10.322869408521404,-0.0,11.322846721266483
190900.0,-1.6726809214203653,-10.9063013513817,-0.0,11.033823935156569
192100.0,1.2161192005897807,-10.737905831008836,-0.0,10.806552065559888
193300.0,3.881561184665608,-9.9174819839453,-0.0,10.65002188411753
194500.0,6.230690010335953,-8.537399813792407,-0.0,10.569233348991915
195700.0,8.18975361992684,-6.676586722174492,-0.0,10.566403106725652
196900.0,9.687426034820513,-4.404261735339487,-0.0,10.641604419141593
198100.0,10.64319618442279,-1.7907217208431598,-0.0,10.792789690418845
199300.0,10.9624783974841,1.0763706197077856,-0.0,11.015194339015343
200500.0,10.541095851385712,4.071739693968095,-0.0,11.300166630786313
201700.0,9.283069429775573,7.011770918708655,-0.0,11.633585408397627
202900.0,7.1352935831013005,9.641074802552328,-0.0,11.99427938083218
204100.0,4.137868310642078,11.6396225351449,-0.0,12.353249245314728
205300.0,0.47722689197197543,12.665862661400652,-0.0,12.674849997687721
206500.0,-3.486412495002974,12.441742828520004,-0.0,12.920992094121171
207700.0,-7.252105513322115,10.859460655285664,-0.0,13.058365904662587
208900.0,-10.285493236353428,8.059068038128556,-0.0,13.066749739635231
210100.0,-12.16608384600973,4.422226182698037,-0.0,12.94487082048635
211300.0,-12.702078660110493,0.4706120450682562,-0.0,12.710793759030066
212500.0,-11.954605332843652,-3.2808048712658118,-0.0,12.396623301019329
213700.0,-10.172289723145875,-6.441522727442039,-0.0,12.040294566985125
214900.0,-7.686479949426321,-8.79176547978315,-0.0,11.678061237398934
216100.0,-4.820964825298731,-10.264071551648044,-0.0,11.339879481904484
217300.0,-1.8416961524393782,-10.893304629098276,-0.0,11.047892580046383
218500.0,1.0559256404867905,-10.765368652994942,-0.0,10.817030146630985
219700.0,3.736701217931586,-9.979926014776002,-0.0,10.656540679436935
220900.0,6.106006302000084,-8.629917986924488,-0.0,10.57160335148399
222100.0,8.089452322643767,-6.794905950582586,-0.0,10.564562733856487
223300.0,9.615867871755265,-4.544347807415562,-0.0,10.635601154698204
224500.0,10.605366538574318,-1.948040778281963,-0.0,10.782794734731864
225700.0,10.964027263887884,0.9078589545757106,-0.0,11.001549969194347
226900.0,10.587764539958634,3.9007375209221826,-0.0,11.28346184292461
228100.0,9.379275545301189,6.85065820389764,-0.0,11.614746126425448
229300.0,7.2817564284678795,9.506212459692954,-0.0,11.974642041094791
230500.0,4.328590683804062,11.550098314660088,-0.0,12.334563972278433
231700.0,0.6969542867601681,12.639947074114561,-0.0,12.659147179579303
232900.0,-3.262357951312418,12.491282956986542,-0.0,12.910272240119253
234100.0,-7.053955755968657,10.98420358544756,-0.0,13.054157200437047
235300.0,-10.141493406848674,8.244203611275168,-0.0,13.069689426505805
236500.0,-12.094483658858245,4.641425925417187,-0.0,12.954511553722275
237700.0,-12.706830208904433,0.6934998739600188,-0.0,12.725740687013422
238900.0,-12.026631501363058,-3.080670214256687,-0.0,12.414926267948054
240100.0,-10.294659932114728,-6.281813409070534,-0.0,12.059900614195243
241300.0,-7.840209720768797,-8.68069979299302,-0.0,11.69715509693304
242500.0,-4.989072066913214,-10.202533380736106,-0.0,11.357047480480489
243700.0,-2.0109380551883316,-10.877823862117237,-0.0,11.062139207090635
244900.0,0.895049482309446,-10.79065545381355,-0.0,10.82771253306526
246100.0,3.5908296144443104,-10.040490518793261,-0.0,10.663278444172207
247300.0,5.980048070078093,-8.720820386424421,-0.0,10.574198935745464
248500.0,7.987629034009969,-6.9118494276644755,-0.0,10.562948456546817
249700.0,9.542520354997913,-4.683305239462239,-0.0,10.6298185634339
